timestamp,bucket_values
2021-10-16T07:39:30,"[0.0, 0.0, 0.0, 0.002, 0.009, 0.009, 0.016, 0.048, 0.12, 0.261, 0.299, 0.158, 0.059, 0.014, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-10-17T07:32:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.004, 0.005, 0.005, 0.009, 0.027, 0.066, 0.092, 0.139, 0.164, 0.159, 0.133, 0.093, 0.055, 0.029, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-10-18T06:21:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.008, 0.017, 0.017, 0.032, 0.071, 0.104, 0.115, 0.118, 0.125, 0.122, 0.099, 0.07, 0.048, 0.026, 0.013, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-10-19T06:21:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.004, 0.008, 0.009, 0.013, 0.03, 0.063, 0.117, 0.176, 0.184, 0.156, 0.109, 0.063, 0.034, 0.016, 0.007, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0]"
2021-10-20T06:17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.003, 0.004, 0.008, 0.015, 0.033, 0.06, 0.105, 0.157, 0.18, 0.164, 0.122, 0.069, 0.04, 0.02, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-10-21T07:01:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.003, 0.006, 0.007, 0.014, 0.03, 0.044, 0.067, 0.111, 0.145, 0.154, 0.138, 0.104, 0.073, 0.044, 0.026, 0.012, 0.004, 0.002, 0.001, 0.0, 0.0]"
2021-10-22T07:02:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.001, 0.004, 0.006, 0.007, 0.007, 0.011, 0.02, 0.04, 0.059, 0.09, 0.126, 0.144, 0.157, 0.139, 0.095, 0.05, 0.026, 0.01, 0.003, 0.001, 0.0, 0.0, 0.0]"
2021-10-23T06:33:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.006, 0.004, 0.005, 0.006, 0.009, 0.016, 0.043, 0.079, 0.112, 0.138, 0.143, 0.15, 0.126, 0.082, 0.047, 0.022, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0]"
2021-10-24T06:42:30,"[0.0, 0.0, 0.001, 0.009, 0.023, 0.03, 0.045, 0.082, 0.127, 0.205, 0.24, 0.149, 0.063, 0.02, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-10-25T06:41:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.004, 0.005, 0.009, 0.029, 0.054, 0.095, 0.102, 0.114, 0.123, 0.126, 0.11, 0.09, 0.066, 0.037, 0.019, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-10-26T06:30:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.005, 0.007, 0.01, 0.015, 0.03, 0.064, 0.106, 0.131, 0.132, 0.129, 0.12, 0.093, 0.066, 0.044, 0.024, 0.01, 0.004, 0.001, 0.0, 0.0]"
2021-10-27T06:10:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.005, 0.002, 0.005, 0.008, 0.008, 0.015, 0.027, 0.04, 0.059, 0.085, 0.107, 0.131, 0.136, 0.125, 0.101, 0.074, 0.04, 0.019, 0.007, 0.002, 0.001, 0.0]"
2021-10-28T07:13:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.004, 0.005, 0.008, 0.015, 0.037, 0.069, 0.12, 0.152, 0.161, 0.147, 0.124, 0.079, 0.043, 0.02, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-10-29T06:48:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.003, 0.004, 0.005, 0.006, 0.01, 0.018, 0.034, 0.062, 0.114, 0.147, 0.183, 0.175, 0.126, 0.067, 0.026, 0.011, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-10-30T04:49:30,"[0.0, 0.0, 0.0, 0.003, 0.004, 0.008, 0.007, 0.012, 0.055, 0.17, 0.268, 0.283, 0.141, 0.04, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-10-31T07:53:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.003, 0.006, 0.011, 0.025, 0.053, 0.085, 0.118, 0.139, 0.142, 0.138, 0.12, 0.077, 0.04, 0.019, 0.009, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0]"
