timestamp,bucket_values
2021-08-16T05:36:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.004, 0.005, 0.004, 0.006, 0.013, 0.037, 0.074, 0.116, 0.127, 0.118, 0.116, 0.113, 0.097, 0.076, 0.047, 0.025, 0.01, 0.005, 0.002, 0.001, 0.0]"
2021-08-17T04:25:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.002, 0.005, 0.004, 0.006, 0.011, 0.016, 0.026, 0.038, 0.06, 0.09, 0.116, 0.136, 0.133, 0.125, 0.097, 0.067, 0.037, 0.019, 0.007, 0.003, 0.001, 0.0]"
2021-08-18T04:57:00,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.002, 0.004, 0.005, 0.006, 0.011, 0.026, 0.044, 0.076, 0.12, 0.162, 0.163, 0.132, 0.1, 0.066, 0.044, 0.022, 0.011, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0]"
2021-08-19T05:24:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.005, 0.005, 0.009, 0.018, 0.044, 0.106, 0.132, 0.143, 0.13, 0.111, 0.102, 0.08, 0.055, 0.03, 0.014, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-08-20T06:00:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.004, 0.006, 0.006, 0.013, 0.031, 0.057, 0.1, 0.146, 0.162, 0.159, 0.133, 0.088, 0.048, 0.022, 0.011, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-08-27T05:28:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.004, 0.008, 0.011, 0.018, 0.023, 0.035, 0.062, 0.1, 0.13, 0.145, 0.146, 0.121, 0.093, 0.052, 0.026, 0.012, 0.005, 0.002, 0.001, 0.0, 0.0]"
2021-08-28T06:26:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.003, 0.007, 0.007, 0.008, 0.014, 0.026, 0.045, 0.07, 0.109, 0.14, 0.147, 0.135, 0.115, 0.08, 0.049, 0.022, 0.009, 0.003, 0.001, 0.001, 0.0, 0.0]"
2021-08-29T06:32:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.002, 0.005, 0.008, 0.012, 0.023, 0.045, 0.094, 0.138, 0.145, 0.144, 0.123, 0.096, 0.069, 0.045, 0.025, 0.013, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-08-30T06:30:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.003, 0.004, 0.004, 0.006, 0.009, 0.015, 0.03, 0.04, 0.056, 0.083, 0.109, 0.127, 0.143, 0.129, 0.107, 0.068, 0.038, 0.016, 0.006, 0.002, 0.001, 0.0]"
2021-08-31T06:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.003, 0.005, 0.007, 0.013, 0.02, 0.027, 0.038, 0.069, 0.115, 0.144, 0.147, 0.136, 0.117, 0.079, 0.041, 0.018, 0.007, 0.004, 0.001, 0.0, 0.0]"
