timestamp,bucket_values
2021-12-11T07:54:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.003, 0.002, 0.005, 0.012, 0.025, 0.034, 0.06, 0.1, 0.121, 0.136, 0.125, 0.122, 0.098, 0.073, 0.042, 0.023, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0]"
2021-12-12T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.005, 0.005, 0.01, 0.033, 0.054, 0.079, 0.133, 0.173, 0.157, 0.125, 0.094, 0.061, 0.032, 0.017, 0.009, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-13T06:04:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.003, 0.003, 0.005, 0.005, 0.013, 0.024, 0.043, 0.066, 0.105, 0.149, 0.163, 0.146, 0.123, 0.079, 0.043, 0.019, 0.007, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0]"
2021-12-14T06:32:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.003, 0.005, 0.006, 0.016, 0.027, 0.042, 0.067, 0.101, 0.141, 0.151, 0.15, 0.126, 0.087, 0.046, 0.018, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-15T06:14:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.005, 0.007, 0.016, 0.036, 0.067, 0.084, 0.093, 0.122, 0.147, 0.141, 0.112, 0.082, 0.043, 0.023, 0.009, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-16T06:59:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.004, 0.003, 0.004, 0.006, 0.013, 0.026, 0.045, 0.087, 0.132, 0.175, 0.186, 0.145, 0.086, 0.046, 0.021, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-17T06:42:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.005, 0.009, 0.015, 0.024, 0.041, 0.06, 0.099, 0.146, 0.161, 0.149, 0.118, 0.074, 0.047, 0.026, 0.01, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-12-18T06:22:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.003, 0.005, 0.005, 0.006, 0.016, 0.038, 0.082, 0.133, 0.165, 0.159, 0.134, 0.101, 0.064, 0.042, 0.024, 0.012, 0.006, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-20T06:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.004, 0.005, 0.014, 0.043, 0.065, 0.083, 0.142, 0.168, 0.154, 0.13, 0.09, 0.051, 0.026, 0.011, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-21T06:20:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.005, 0.005, 0.013, 0.035, 0.073, 0.111, 0.126, 0.131, 0.128, 0.108, 0.097, 0.072, 0.043, 0.026, 0.011, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-22T06:20:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.004, 0.009, 0.012, 0.019, 0.032, 0.051, 0.086, 0.128, 0.147, 0.151, 0.133, 0.102, 0.064, 0.033, 0.014, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-12-23T06:35:30,"[0.0, 0.0, 0.001, 0.0, 0.001, 0.003, 0.005, 0.008, 0.012, 0.031, 0.045, 0.061, 0.079, 0.1, 0.13, 0.141, 0.121, 0.098, 0.068, 0.044, 0.029, 0.014, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-24T07:07:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.006, 0.004, 0.005, 0.006, 0.019, 0.031, 0.063, 0.103, 0.145, 0.16, 0.156, 0.128, 0.08, 0.05, 0.021, 0.012, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-25T08:08:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.007, 0.021, 0.047, 0.098, 0.172, 0.21, 0.184, 0.119, 0.07, 0.036, 0.018, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-28T07:48:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.004, 0.004, 0.005, 0.008, 0.015, 0.03, 0.046, 0.095, 0.154, 0.183, 0.166, 0.131, 0.082, 0.043, 0.02, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-29T04:04:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.004, 0.02, 0.079, 0.169, 0.246, 0.204, 0.129, 0.073, 0.041, 0.018, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-29T08:42:30,"[0.0, 0.0, 0.001, 0.0, 0.001, 0.004, 0.003, 0.01, 0.011, 0.013, 0.023, 0.051, 0.091, 0.142, 0.178, 0.16, 0.126, 0.091, 0.049, 0.027, 0.011, 0.004, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-30T07:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.004, 0.007, 0.016, 0.032, 0.049, 0.079, 0.13, 0.171, 0.161, 0.134, 0.099, 0.057, 0.03, 0.013, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-12-31T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.01, 0.017, 0.024, 0.028, 0.047, 0.093, 0.145, 0.171, 0.145, 0.123, 0.09, 0.054, 0.026, 0.013, 0.005, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
