timestamp,bucket_values
2021-07-12T05:42:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.002, 0.005, 0.006, 0.01, 0.017, 0.03, 0.047, 0.072, 0.099, 0.112, 0.126, 0.131, 0.115, 0.091, 0.063, 0.037, 0.016, 0.008, 0.004, 0.001, 0.001]"
2021-07-13T05:22:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.006, 0.007, 0.01, 0.028, 0.034, 0.051, 0.082, 0.124, 0.154, 0.134, 0.111, 0.096, 0.074, 0.041, 0.023, 0.01, 0.005, 0.001, 0.001, 0.0, 0.0]"
2021-07-14T07:02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.007, 0.011, 0.022, 0.039, 0.059, 0.085, 0.147, 0.187, 0.132, 0.102, 0.083, 0.057, 0.035, 0.014, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-07-15T06:00:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.008, 0.009, 0.012, 0.018, 0.035, 0.054, 0.078, 0.118, 0.145, 0.141, 0.13, 0.102, 0.071, 0.038, 0.019, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0]"
2021-07-16T06:21:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.005, 0.005, 0.008, 0.016, 0.035, 0.059, 0.1, 0.132, 0.133, 0.127, 0.115, 0.095, 0.074, 0.046, 0.025, 0.008, 0.003, 0.002, 0.001, 0.0, 0.0]"
2021-07-17T06:54:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.009, 0.01, 0.019, 0.09, 0.24, 0.254, 0.159, 0.094, 0.051, 0.03, 0.018, 0.009, 0.005, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-18T06:26:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.006, 0.01, 0.019, 0.03, 0.051, 0.125, 0.236, 0.207, 0.131, 0.087, 0.046, 0.023, 0.011, 0.005, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-19T05:46:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.002, 0.004, 0.005, 0.009, 0.017, 0.026, 0.035, 0.05, 0.071, 0.092, 0.104, 0.114, 0.109, 0.106, 0.098, 0.076, 0.042, 0.023, 0.008, 0.002, 0.001]"
2021-07-20T05:55:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.002, 0.003, 0.003, 0.005, 0.01, 0.019, 0.035, 0.059, 0.091, 0.109, 0.117, 0.132, 0.13, 0.107, 0.08, 0.05, 0.025, 0.011, 0.004, 0.002, 0.001]"
2021-07-21T07:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.002, 0.002, 0.003, 0.005, 0.011, 0.018, 0.032, 0.045, 0.056, 0.072, 0.091, 0.115, 0.127, 0.133, 0.115, 0.085, 0.047, 0.021, 0.009, 0.005, 0.001, 0.001]"
2021-07-22T05:35:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.003, 0.004, 0.007, 0.02, 0.039, 0.07, 0.107, 0.145, 0.151, 0.143, 0.121, 0.086, 0.053, 0.026, 0.013, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-07-23T05:58:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.003, 0.004, 0.004, 0.004, 0.009, 0.018, 0.043, 0.072, 0.1, 0.138, 0.129, 0.142, 0.141, 0.102, 0.049, 0.023, 0.008, 0.004, 0.001, 0.001, 0.0, 0.0]"
2021-07-24T05:54:00,"[0.0, 0.0, 0.001, 0.0, 0.0, 0.002, 0.003, 0.009, 0.008, 0.012, 0.02, 0.059, 0.103, 0.136, 0.163, 0.159, 0.116, 0.084, 0.053, 0.034, 0.021, 0.01, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-07-25T06:06:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.009, 0.009, 0.023, 0.045, 0.076, 0.127, 0.158, 0.163, 0.138, 0.095, 0.069, 0.039, 0.019, 0.009, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-26T05:31:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.002, 0.003, 0.004, 0.005, 0.01, 0.015, 0.023, 0.038, 0.052, 0.063, 0.076, 0.168, 0.119, 0.119, 0.106, 0.087, 0.054, 0.031, 0.015, 0.006, 0.002, 0.001]"
2021-07-27T06:01:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.003, 0.005, 0.006, 0.008, 0.014, 0.019, 0.033, 0.048, 0.185, 0.278, 0.095, 0.076, 0.077, 0.059, 0.037, 0.024, 0.012, 0.008, 0.003, 0.001, 0.0]"
2021-07-28T06:17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.003, 0.005, 0.004, 0.007, 0.011, 0.019, 0.034, 0.064, 0.084, 0.101, 0.114, 0.154, 0.121, 0.101, 0.071, 0.049, 0.028, 0.014, 0.006, 0.003, 0.001, 0.0]"
2021-07-29T06:01:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.01, 0.007, 0.017, 0.037, 0.06, 0.086, 0.133, 0.16, 0.155, 0.129, 0.086, 0.051, 0.031, 0.017, 0.009, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-30T06:05:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.003, 0.004, 0.007, 0.008, 0.019, 0.041, 0.063, 0.074, 0.084, 0.16, 0.106, 0.102, 0.135, 0.09, 0.049, 0.024, 0.012, 0.006, 0.002, 0.001, 0.001]"
2021-07-31T04:53:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.008, 0.008, 0.02, 0.029, 0.037, 0.06, 0.095, 0.114, 0.128, 0.124, 0.112, 0.094, 0.088, 0.047, 0.017, 0.008, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0]"
