timestamp,bucket_values
2021-11-11T07:10:00,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.003, 0.004, 0.004, 0.008, 0.014, 0.028, 0.056, 0.098, 0.137, 0.162, 0.16, 0.137, 0.097, 0.05, 0.024, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-12T05:41:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.004, 0.004, 0.005, 0.01, 0.022, 0.037, 0.073, 0.121, 0.156, 0.166, 0.155, 0.118, 0.066, 0.035, 0.016, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-11-13T08:03:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.007, 0.009, 0.017, 0.037, 0.078, 0.094, 0.104, 0.136, 0.148, 0.133, 0.108, 0.066, 0.033, 0.015, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-14T07:25:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.005, 0.018, 0.054, 0.104, 0.122, 0.161, 0.157, 0.111, 0.08, 0.063, 0.043, 0.031, 0.019, 0.012, 0.006, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-15T06:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.005, 0.008, 0.025, 0.067, 0.114, 0.166, 0.181, 0.147, 0.114, 0.082, 0.042, 0.022, 0.012, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-16T06:19:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.006, 0.009, 0.015, 0.033, 0.059, 0.086, 0.14, 0.169, 0.158, 0.131, 0.093, 0.051, 0.025, 0.009, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-11-17T07:00:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.005, 0.006, 0.009, 0.013, 0.024, 0.034, 0.047, 0.066, 0.102, 0.146, 0.155, 0.151, 0.114, 0.068, 0.033, 0.015, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0]"
2021-11-18T06:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.005, 0.005, 0.004, 0.007, 0.013, 0.027, 0.049, 0.083, 0.114, 0.137, 0.153, 0.156, 0.115, 0.07, 0.032, 0.014, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-11-19T07:27:30,"[0.0, 0.0, 0.001, 0.001, 0.001, 0.002, 0.003, 0.006, 0.006, 0.013, 0.024, 0.041, 0.051, 0.067, 0.101, 0.135, 0.149, 0.145, 0.114, 0.077, 0.041, 0.016, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-11-20T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.006, 0.007, 0.018, 0.05, 0.069, 0.085, 0.102, 0.116, 0.124, 0.12, 0.106, 0.084, 0.053, 0.032, 0.014, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-11-21T07:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.007, 0.005, 0.009, 0.022, 0.031, 0.049, 0.093, 0.143, 0.151, 0.145, 0.125, 0.086, 0.061, 0.035, 0.017, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0]"
2021-11-22T06:28:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.005, 0.007, 0.015, 0.031, 0.057, 0.107, 0.158, 0.167, 0.145, 0.119, 0.079, 0.046, 0.029, 0.013, 0.006, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0]"
2021-11-23T06:24:00,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.001, 0.005, 0.003, 0.004, 0.007, 0.014, 0.023, 0.041, 0.068, 0.096, 0.125, 0.138, 0.134, 0.119, 0.098, 0.062, 0.032, 0.017, 0.006, 0.003, 0.001, 0.001, 0.0]"
2021-11-24T06:34:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.004, 0.007, 0.012, 0.018, 0.04, 0.075, 0.1, 0.137, 0.149, 0.139, 0.12, 0.088, 0.05, 0.026, 0.015, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-11-25T07:22:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.004, 0.005, 0.007, 0.014, 0.039, 0.072, 0.105, 0.125, 0.137, 0.13, 0.118, 0.102, 0.069, 0.04, 0.016, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-26T07:56:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.006, 0.007, 0.01, 0.031, 0.074, 0.124, 0.19, 0.193, 0.145, 0.096, 0.06, 0.029, 0.016, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-27T08:31:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.005, 0.005, 0.007, 0.024, 0.052, 0.093, 0.143, 0.165, 0.151, 0.129, 0.089, 0.061, 0.034, 0.019, 0.009, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-11-29T06:14:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.002, 0.003, 0.005, 0.011, 0.019, 0.043, 0.069, 0.106, 0.144, 0.146, 0.121, 0.095, 0.085, 0.064, 0.041, 0.023, 0.01, 0.004, 0.002, 0.0, 0.0]"
2021-11-30T06:14:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.004, 0.006, 0.008, 0.012, 0.031, 0.07, 0.134, 0.174, 0.182, 0.148, 0.102, 0.061, 0.033, 0.017, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
