timestamp,bucket_values
2021-03-13T06:13:30,"[0.0, 0.0, 0.0, 0.001, 0.005, 0.006, 0.006, 0.011, 0.047, 0.136, 0.258, 0.266, 0.157, 0.063, 0.027, 0.012, 0.003, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-14T07:43:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.011, 0.023, 0.064, 0.119, 0.153, 0.159, 0.145, 0.119, 0.087, 0.055, 0.034, 0.014, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-15T07:33:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.005, 0.006, 0.01, 0.033, 0.097, 0.134, 0.161, 0.178, 0.144, 0.104, 0.066, 0.033, 0.016, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-16T06:11:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.006, 0.004, 0.006, 0.01, 0.016, 0.034, 0.077, 0.11, 0.147, 0.159, 0.149, 0.125, 0.079, 0.043, 0.02, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-17T07:46:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.006, 0.016, 0.074, 0.148, 0.256, 0.259, 0.136, 0.057, 0.024, 0.012, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-18T07:05:30,"[0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.005, 0.011, 0.054, 0.123, 0.142, 0.123, 0.117, 0.116, 0.105, 0.083, 0.054, 0.029, 0.017, 0.006, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-19T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.004, 0.006, 0.01, 0.032, 0.074, 0.133, 0.177, 0.193, 0.151, 0.101, 0.061, 0.031, 0.012, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-20T07:31:30,"[0.0, 0.0, 0.001, 0.004, 0.007, 0.015, 0.054, 0.218, 0.248, 0.141, 0.092, 0.07, 0.063, 0.047, 0.024, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-21T07:02:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.005, 0.013, 0.028, 0.09, 0.124, 0.148, 0.173, 0.167, 0.118, 0.069, 0.034, 0.015, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-22T01:01:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.006, 0.011, 0.025, 0.053, 0.097, 0.159, 0.186, 0.181, 0.135, 0.078, 0.04, 0.018, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-22T07:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.003, 0.006, 0.01, 0.021, 0.037, 0.054, 0.082, 0.159, 0.189, 0.169, 0.122, 0.074, 0.04, 0.017, 0.007, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-23T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.003, 0.006, 0.01, 0.019, 0.031, 0.066, 0.123, 0.18, 0.188, 0.156, 0.112, 0.056, 0.028, 0.011, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-24T07:07:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.006, 0.009, 0.02, 0.034, 0.067, 0.126, 0.169, 0.183, 0.157, 0.114, 0.061, 0.029, 0.011, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-25T07:17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.007, 0.009, 0.015, 0.038, 0.079, 0.139, 0.183, 0.182, 0.146, 0.108, 0.054, 0.022, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-26T07:07:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.006, 0.009, 0.024, 0.043, 0.07, 0.101, 0.145, 0.184, 0.166, 0.119, 0.068, 0.033, 0.015, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-27T06:56:30,"[0.0, 0.0, 0.0, 0.001, 0.006, 0.01, 0.018, 0.068, 0.163, 0.26, 0.255, 0.143, 0.053, 0.017, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-28T07:29:30,"[0.0, 0.0, 0.001, 0.004, 0.008, 0.01, 0.02, 0.048, 0.173, 0.387, 0.252, 0.077, 0.015, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-29T06:46:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.01, 0.033, 0.071, 0.106, 0.16, 0.188, 0.16, 0.117, 0.074, 0.041, 0.019, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-30T06:46:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.018, 0.024, 0.042, 0.071, 0.123, 0.172, 0.191, 0.157, 0.103, 0.05, 0.024, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-03-31T07:09:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.007, 0.01, 0.024, 0.043, 0.086, 0.114, 0.141, 0.152, 0.151, 0.117, 0.077, 0.04, 0.018, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
