timestamp,bucket_values
2020-12-19T09:01:00,"[0.0, 0.0, 0.001, 0.006, 0.009, 0.011, 0.029, 0.067, 0.166, 0.261, 0.245, 0.118, 0.053, 0.02, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-20T08:01:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.007, 0.007, 0.015, 0.086, 0.245, 0.269, 0.2, 0.111, 0.039, 0.011, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-21T06:50:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.004, 0.008, 0.025, 0.044, 0.108, 0.196, 0.238, 0.178, 0.108, 0.051, 0.02, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-22T07:15:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.005, 0.014, 0.054, 0.118, 0.178, 0.218, 0.196, 0.119, 0.055, 0.022, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-23T08:11:00,"[0.0, 0.0, 0.0, 0.001, 0.005, 0.007, 0.007, 0.017, 0.072, 0.17, 0.243, 0.199, 0.135, 0.082, 0.038, 0.016, 0.006, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-24T07:51:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.006, 0.008, 0.02, 0.047, 0.076, 0.11, 0.158, 0.165, 0.152, 0.116, 0.067, 0.038, 0.015, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-25T07:46:00,"[0.0, 0.0, 0.0, 0.002, 0.003, 0.007, 0.012, 0.052, 0.24, 0.403, 0.197, 0.057, 0.018, 0.005, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-26T07:45:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.006, 0.005, 0.011, 0.04, 0.109, 0.156, 0.18, 0.185, 0.132, 0.085, 0.048, 0.022, 0.011, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-27T08:44:30,"[0.0, 0.0, 0.0, 0.004, 0.008, 0.007, 0.023, 0.202, 0.322, 0.135, 0.124, 0.108, 0.039, 0.018, 0.007, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-28T07:48:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.006, 0.01, 0.036, 0.142, 0.186, 0.19, 0.192, 0.138, 0.056, 0.016, 0.008, 0.006, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-29T07:25:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.005, 0.014, 0.051, 0.076, 0.106, 0.198, 0.222, 0.145, 0.089, 0.047, 0.021, 0.009, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-30T07:26:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.009, 0.016, 0.031, 0.073, 0.138, 0.204, 0.196, 0.141, 0.085, 0.055, 0.025, 0.012, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-31T07:46:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.01, 0.019, 0.051, 0.106, 0.184, 0.222, 0.18, 0.115, 0.058, 0.029, 0.012, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
