timestamp,bucket_values
2021-05-12T06:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.004, 0.006, 0.017, 0.038, 0.046, 0.069, 0.11, 0.145, 0.148, 0.147, 0.116, 0.073, 0.041, 0.018, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-05-13T04:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.008, 0.007, 0.018, 0.065, 0.175, 0.221, 0.199, 0.152, 0.088, 0.039, 0.01, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-14T04:33:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.005, 0.004, 0.005, 0.011, 0.02, 0.046, 0.077, 0.115, 0.161, 0.159, 0.12, 0.095, 0.07, 0.049, 0.029, 0.016, 0.01, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-05-15T05:06:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.007, 0.01, 0.016, 0.033, 0.044, 0.072, 0.111, 0.143, 0.14, 0.126, 0.107, 0.076, 0.055, 0.029, 0.014, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-05-16T05:30:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.005, 0.01, 0.017, 0.024, 0.032, 0.052, 0.095, 0.144, 0.176, 0.154, 0.121, 0.083, 0.044, 0.019, 0.008, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-05-17T07:02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.005, 0.006, 0.01, 0.02, 0.043, 0.09, 0.138, 0.152, 0.144, 0.134, 0.1, 0.069, 0.044, 0.021, 0.01, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-05-18T05:31:30,"[0.0, 0.0, 0.0, 0.004, 0.01, 0.034, 0.299, 0.262, 0.166, 0.111, 0.071, 0.03, 0.011, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-20T05:59:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.005, 0.01, 0.051, 0.129, 0.175, 0.194, 0.181, 0.124, 0.068, 0.033, 0.014, 0.006, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-21T06:34:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.007, 0.019, 0.068, 0.086, 0.14, 0.215, 0.202, 0.137, 0.068, 0.032, 0.011, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-22T07:42:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.007, 0.007, 0.012, 0.049, 0.104, 0.115, 0.131, 0.167, 0.157, 0.119, 0.074, 0.033, 0.014, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-23T06:46:00,"[0.0, 0.0, 0.0, 0.001, 0.004, 0.007, 0.01, 0.021, 0.073, 0.167, 0.331, 0.247, 0.098, 0.03, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-24T06:00:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.004, 0.006, 0.013, 0.033, 0.052, 0.051, 0.079, 0.126, 0.144, 0.129, 0.102, 0.084, 0.065, 0.047, 0.034, 0.017, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-05-25T06:11:00,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.006, 0.009, 0.036, 0.189, 0.287, 0.243, 0.133, 0.053, 0.02, 0.009, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-26T06:31:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.006, 0.009, 0.031, 0.065, 0.133, 0.182, 0.183, 0.151, 0.103, 0.066, 0.037, 0.018, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-27T06:41:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.005, 0.008, 0.013, 0.045, 0.096, 0.165, 0.21, 0.186, 0.126, 0.071, 0.04, 0.018, 0.007, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-28T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.006, 0.009, 0.012, 0.021, 0.035, 0.063, 0.106, 0.148, 0.159, 0.153, 0.126, 0.081, 0.043, 0.019, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-29T06:42:00,"[0.0, 0.0, 0.0, 0.004, 0.01, 0.013, 0.015, 0.045, 0.133, 0.359, 0.272, 0.107, 0.03, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-30T07:20:30,"[0.0, 0.0, 0.0, 0.0, 0.003, 0.008, 0.013, 0.027, 0.082, 0.167, 0.155, 0.124, 0.12, 0.115, 0.079, 0.052, 0.031, 0.015, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-31T07:15:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.004, 0.002, 0.006, 0.013, 0.017, 0.037, 0.065, 0.112, 0.141, 0.143, 0.133, 0.115, 0.089, 0.061, 0.033, 0.016, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0]"
